,herocompare,herocompare_name,itemhero,itemhero_name,skill,skill_WR,tandem_WR,item0,item_WR0,item_name0,item1,item_WR1,item_name1,item2,item_WR2,item_name2,item3,item_WR3,item_name3,item4,item_WR4,item_name4
7819,29,Tidehunter,73,Alchemist,E,0.5127388535031847,0.5138036809815951,48.0,0.5693348365276212,Boots of Travel,41.0,0.2782258064516129,Bottle,137.0,0.5554484088717454,Radiance,235.0,0.7111486486486487,Octarine Core,147.0,0.6343283582089553,Manta Style
7820,30,Witch Doctor,73,Alchemist,Q,0.5374449339207048,0.4899361806578301,48.0,0.5672205438066465,Boots of Travel,178.0,0.2595419847328244,Soul Ring,41.0,0.2575,Bottle,137.0,0.5441952506596306,Radiance,235.0,0.7221494102228048,Octarine Core
7821,31,Lich,73,Alchemist,Q,0.5333333333333333,0.5010799136069114,48.0,0.5858585858585859,Boots of Travel,41.0,0.3024691358024691,Bottle,137.0,0.5699558173784978,Radiance,147.0,0.655860349127182,Manta Style,235.0,0.7225433526011561,Octarine Core
7822,32,Riki,73,Alchemist,Q,0.5242718446601942,0.49855699855699853,48.0,0.5847639484978541,Boots of Travel,178.0,0.2659574468085106,Soul Ring,137.0,0.5638599810785241,Radiance,41.0,0.2887931034482759,Bottle,147.0,0.6594090202177294,Manta Style
7823,33,Enigma,73,Alchemist,Q,0.5161290322580645,0.5154362416107383,48.0,0.5791666666666667,Boots of Travel,137.0,0.5711610486891385,Radiance,235.0,0.7340425531914894,Octarine Core,41.0,0.3063063063063063,Bottle,147.0,0.6698412698412698,Manta Style
7824,34,Tinker,73,Alchemist,Q,0.5683453237410072,0.5592173017507724,48.0,0.6257861635220126,Boots of Travel,137.0,0.6108843537414966,Radiance,235.0,0.7602040816326531,Octarine Core,147.0,0.6866666666666666,Manta Style,112.0,0.7188328912466844,Assault Cuirass
7825,35,Sniper,73,Alchemist,Q,0.5547945205479452,0.5370265686828717,48.0,0.6171529619805481,Boots of Travel,137.0,0.5858964741185296,Radiance,41.0,0.3076923076923077,Bottle,235.0,0.7565891472868217,Octarine Core,147.0,0.6798941798941799,Manta Style
7826,36,Necrophos,73,Alchemist,Q,0.446124763705104,0.4234897270775836,48.0,0.4885426214482126,Boots of Travel,41.0,0.210762331838565,Bottle,137.0,0.4651711924439197,Radiance,147.0,0.559500328731098,Manta Style,235.0,0.6452830188679245,Octarine Core
7827,37,Warlock,73,Alchemist,E,0.4468085106382979,0.4318555008210181,48.0,0.5012406947890818,Boots of Travel,41.0,0.3225806451612903,Bottle,178.0,0.3243243243243243,Soul Ring,137.0,0.4691629955947136,Radiance,147.0,0.5309090909090909,Manta Style
7828,38,Beastmaster,73,Alchemist,Q,0.543859649122807,0.5113636363636364,48.0,0.5686274509803921,Boots of Travel,41.0,0.2929292929292929,Bottle,137.0,0.5601965601965602,Radiance,235.0,0.7373271889400922,Octarine Core,147.0,0.6236162361623616,Manta Style
7829,39,Queen of Pain,73,Alchemist,W,0.7222222222222222,0.5752302968270215,48.0,0.647239263803681,Boots of Travel,137.0,0.6178082191780822,Radiance,147.0,0.690677966101695,Manta Style,41.0,0.3406940063091483,Bottle,235.0,0.7413587604290822,Octarine Core
7830,40,Venomancer,73,Alchemist,Q,0.475177304964539,0.4532760472610097,48.0,0.5184563758389261,Boots of Travel,41.0,0.2307692307692308,Bottle,137.0,0.4819444444444445,Radiance,112.0,0.6925373134328359,Assault Cuirass,147.0,0.5768321513002365,Manta Style
7831,41,Faceless Void,73,Alchemist,Q,0.5445544554455446,0.5326388888888889,48.0,0.6055045871559633,Boots of Travel,137.0,0.5762411347517731,Radiance,41.0,0.3445378151260504,Bottle,147.0,0.6666666666666666,Manta Style,235.0,0.6973886328725039,Octarine Core
7832,42,Wraith King,73,Alchemist,Q,0.5168067226890757,0.49494020239190434,48.0,0.5537190082644629,Boots of Travel,41.0,0.330316742081448,Bottle,137.0,0.5452380952380952,Radiance,147.0,0.6409001956947162,Manta Style,235.0,0.7020785219399538,Octarine Core
7833,43,Death Prophet,73,Alchemist,E,0.5071090047393365,0.5059203444564048,48.0,0.5725806451612904,Boots of Travel,41.0,0.3072289156626506,Bottle,137.0,0.5631205673758866,Radiance,147.0,0.6721311475409836,Manta Style,235.0,0.7333333333333333,Octarine Core
7834,44,Phantom Assassin,73,Alchemist,Q,0.5522388059701493,0.506150061500615,48.0,0.5790229885057471,Boots of Travel,41.0,0.2958199356913183,Bottle,137.0,0.56,Radiance,235.0,0.7481412639405205,Octarine Core,152.0,0.3026315789473684,Shadow Blade
7835,45,Pugna,73,Alchemist,Q,0.5909090909090909,0.5299003322259136,48.0,0.5907928388746803,Boots of Travel,41.0,0.3739130434782609,Bottle,137.0,0.5776805251641138,Radiance,112.0,0.7488789237668162,Assault Cuirass,147.0,0.6591760299625468,Manta Style
7836,46,Templar Assassin,73,Alchemist,W,0.7272727272727273,0.5347633136094675,48.0,0.6046770601336303,Boots of Travel,41.0,0.3295019157088123,Bottle,137.0,0.5849609375,Radiance,112.0,0.7215189873417721,Assault Cuirass,147.0,0.6851549755301795,Manta Style
7837,47,Viper,73,Alchemist,E,0.5366568914956011,0.46309192200557103,48.0,0.5291622481442205,Boots of Travel,41.0,0.2210526315789474,Bottle,137.0,0.4990825688073395,Radiance,147.0,0.6206896551724138,Manta Style,112.0,0.6881496881496881,Assault Cuirass
7838,48,Luna,73,Alchemist,E,0.5033112582781457,0.5060606060606061,48.0,0.5864485981308412,Boots of Travel,41.0,0.3509933774834437,Bottle,137.0,0.5676229508196722,Radiance,112.0,0.7175925925925926,Assault Cuirass,147.0,0.651685393258427,Manta Style
7839,49,Dragon Knight,73,Alchemist,E,0.5408163265306123,0.5208163265306123,48.0,0.5781609195402299,Boots of Travel,41.0,0.3347107438016529,Bottle,137.0,0.5721703011422637,Radiance,147.0,0.6464646464646465,Manta Style,235.0,0.6970873786407767,Octarine Core
7840,50,Dazzle,73,Alchemist,E,0.4964285714285714,0.4515195369030391,48.0,0.5588972431077694,Boots of Travel,41.0,0.2321981424148607,Bottle,152.0,0.303030303030303,Shadow Blade,137.0,0.5078864353312302,Radiance,143.0,0.5362318840579711,Skull Basher
7841,51,Clockwerk,73,Alchemist,E,0.5730337078651685,0.52329360780065,48.0,0.5756578947368421,Boots of Travel,137.0,0.5690140845070423,Radiance,147.0,0.6637931034482759,Manta Style,41.0,0.2839506172839506,Bottle,235.0,0.7180094786729858,Octarine Core
7842,52,Leshrac,73,Alchemist,Q,0.5789473684210527,0.518796992481203,48.0,0.5852272727272727,Boots of Travel,41.0,0.2807017543859649,Bottle,137.0,0.5891089108910891,Radiance,112.0,0.7395833333333334,Assault Cuirass,235.0,0.7525773195876289,Octarine Core
7843,53,Natures Prophet,73,Alchemist,Q,0.6231155778894473,0.585377821393523,48.0,0.6541984732824427,Boots of Travel,137.0,0.6372282608695652,Radiance,112.0,0.7497076023391813,Assault Cuirass,147.0,0.7110609480812641,Manta Style,235.0,0.7631917631917632,Octarine Core
7844,54,Lifestealer,73,Alchemist,E,0.4710982658959538,0.4786557674841054,48.0,0.5347769028871391,Boots of Travel,41.0,0.2732394366197183,Bottle,137.0,0.503181029496819,Radiance,147.0,0.583180987202925,Manta Style,235.0,0.6552901023890785,Octarine Core
7845,55,Dark Seer,73,Alchemist,Q,0.5121951219512195,0.5391849529780565,48.0,0.5967741935483871,Boots of Travel,41.0,0.3629032258064516,Bottle,137.0,0.588477366255144,Radiance,147.0,0.6536144578313253,Manta Style,235.0,0.7157894736842105,Octarine Core
7846,56,Clinkz,73,Alchemist,E,0.5323076923076923,0.5166112956810631,48.0,0.6050314465408805,Boots of Travel,41.0,0.2857142857142857,Bottle,147.0,0.681260945709282,Manta Style,137.0,0.5695216907675195,Radiance,112.0,0.7384259259259259,Assault Cuirass
7847,57,Omniknight,73,Alchemist,Q,0.4308510638297872,0.3854940034266134,48.0,0.4568888888888889,Boots of Travel,41.0,0.1828254847645429,Bottle,137.0,0.4307692307692308,Radiance,152.0,0.233502538071066,Shadow Blade,143.0,0.3850267379679144,Skull Basher
7848,58,Enchantress,73,Alchemist,E,0.603448275862069,0.5612903225806452,48.0,0.6150870406189555,Boots of Travel,247.0,0.9245283018867925,Moon Shard,41.0,0.3443708609271523,Bottle,235.0,0.7795031055900621,Octarine Core,137.0,0.6034782608695652,Radiance
7849,59,Huskar,73,Alchemist,Q,0.5842696629213483,0.530209617755857,48.0,0.6131528046421664,Boots of Travel,41.0,0.3817204301075269,Bottle,137.0,0.5866666666666667,Radiance,178.0,0.2888888888888889,Soul Ring,147.0,0.6801242236024845,Manta Style
7850,60,Night Stalker,73,Alchemist,Q,0.6060606060606061,0.5053475935828877,48.0,0.5902335456475584,Boots of Travel,41.0,0.3012820512820513,Bottle,137.0,0.5567765567765568,Radiance,147.0,0.6637426900584795,Manta Style,235.0,0.7353951890034365,Octarine Core
7851,61,Broodmother,73,Alchemist,E,0.6415094339622641,0.6282527881040892,48.0,0.7777777777777778,Boots of Travel,41.0,0.5384615384615384,Bottle,235.0,0.8363636363636363,Octarine Core,147.0,0.7983193277310925,Manta Style,137.0,0.7171717171717171,Radiance
7852,62,Bounty Hunter,73,Alchemist,E,0.4686567164179105,0.4703135423615744,48.0,0.551288529560384,Boots of Travel,178.0,0.2120253164556962,Soul Ring,41.0,0.2598290598290598,Bottle,137.0,0.5159896283491789,Radiance,147.0,0.6338315217391305,Manta Style
7853,63,Weaver,73,Alchemist,E,0.5484949832775919,0.531986531986532,48.0,0.5984455958549223,Boots of Travel,41.0,0.3270142180094787,Bottle,137.0,0.5750577367205543,Radiance,112.0,0.7253668763102725,Assault Cuirass,147.0,0.6784313725490196,Manta Style
7854,64,Jakiro,73,Alchemist,E,0.5306122448979592,0.4828125,48.0,0.5748792270531401,Boots of Travel,41.0,0.2857142857142857,Bottle,137.0,0.5525210084033614,Radiance,112.0,0.6872427983539094,Assault Cuirass,147.0,0.6177474402730375,Manta Style
7855,65,Batrider,73,Alchemist,E,0.5833333333333334,0.5831578947368421,48.0,0.6422287390029325,Boots of Travel,41.0,0.4333333333333333,Bottle,247.0,0.9090909090909091,Moon Shard,137.0,0.6209677419354839,Radiance,147.0,0.6889763779527559,Manta Style
7856,66,Chen,73,Alchemist,E,0.6,0.50625,48.0,0.6494845360824743,Boots of Travel,235.0,0.7966101694915254,Octarine Core,137.0,0.5945945945945946,Radiance,147.0,0.6571428571428571,Manta Style,247.0,0.9,Moon Shard
7857,67,Spectre,73,Alchemist,W,0.5294117647058824,0.4650655021834061,48.0,0.5149491094147582,Boots of Travel,41.0,0.3020361990950226,Bottle,137.0,0.5044395116537181,Radiance,147.0,0.5793341980112409,Manta Style,235.0,0.6443429731100964,Octarine Core
7858,68,Ancient Apparition,73,Alchemist,E,0.523102310231023,0.5112647780504127,48.0,0.5639406378275971,Boots of Travel,137.0,0.548469387755102,Radiance,41.0,0.2918395573997234,Bottle,147.0,0.6244151424925564,Manta Style,235.0,0.6808510638297872,Octarine Core
7859,69,Doom,73,Alchemist,E,0.581081081081081,0.5605442176870749,48.0,0.6391263057929725,Boots of Travel,137.0,0.597027250206441,Radiance,235.0,0.7356020942408377,Octarine Core,147.0,0.6747868453105969,Manta Style,41.0,0.3688524590163935,Bottle
7860,70,Ursa,73,Alchemist,Q,0.4334140435835351,0.41814814814814816,48.0,0.5153623188405797,Boots of Travel,178.0,0.1743772241992882,Soul Ring,41.0,0.1836393989983305,Bottle,137.0,0.4706737760542899,Radiance,147.0,0.5945072697899838,Manta Style
7861,71,Spirit Breaker,73,Alchemist,W,0.6666666666666666,0.4716726618705036,48.0,0.5453915453915454,Boots of Travel,41.0,0.2922374429223744,Bottle,137.0,0.5197132616487455,Radiance,147.0,0.6218905472636815,Manta Style,112.0,0.6841432225063938,Assault Cuirass
7862,72,Gyrocopter,73,Alchemist,Q,0.6724137931034483,0.5714285714285714,48.0,0.636144578313253,Boots of Travel,41.0,0.3906976744186046,Bottle,137.0,0.6094736842105263,Radiance,147.0,0.7055837563451777,Manta Style,112.0,0.744140625,Assault Cuirass
7863,74,Invoker,73,Alchemist,E,0.5397210430563978,0.5125914898895919,48.0,0.5884502923976608,Boots of Travel,137.0,0.5642547729825125,Radiance,41.0,0.2882882882882883,Bottle,147.0,0.6414079687118064,Manta Style,235.0,0.710451170759566,Octarine Core
7864,75,Silencer,73,Alchemist,E,0.5277044854881267,0.5157096424702059,48.0,0.5897845171588189,Boots of Travel,41.0,0.3609467455621302,Bottle,137.0,0.5669957686882934,Radiance,112.0,0.7269076305220884,Assault Cuirass,147.0,0.6403887688984882,Manta Style
7865,76,Outworld Devourer,73,Alchemist,E,0.5269607843137255,0.49920508744038156,48.0,0.5832835820895522,Boots of Travel,178.0,0.2822966507177033,Soul Ring,41.0,0.2961538461538462,Bottle,137.0,0.5588547189819725,Radiance,235.0,0.7410901467505241,Octarine Core
7866,77,Lycan,73,Alchemist,W,0.6666666666666666,0.4779220779220779,48.0,0.594017094017094,Boots of Travel,41.0,0.2666666666666667,Bottle,235.0,0.7651515151515151,Octarine Core,137.0,0.5641025641025641,Radiance,147.0,0.6625766871165644,Manta Style
7867,78,Brewmaster,73,Alchemist,E,0.5882352941176471,0.55,48.0,0.6551724137931034,Boots of Travel,247.0,0.9285714285714286,Moon Shard,137.0,0.6127167630057804,Radiance,41.0,0.3684210526315789,Bottle,112.0,0.6923076923076923,Assault Cuirass
7868,79,Shadow Demon,73,Alchemist,E,0.5657894736842105,0.54,48.0,0.6091370558375635,Boots of Travel,112.0,0.752,Assault Cuirass,137.0,0.591304347826087,Radiance,41.0,0.3076923076923077,Bottle,147.0,0.678082191780822,Manta Style
7869,80,Lone Druid,73,Alchemist,E,0.5461538461538461,0.5551128818061088,48.0,0.6430020283975659,Boots of Travel,137.0,0.6334519572953736,Radiance,41.0,0.355072463768116,Bottle,235.0,0.782312925170068,Octarine Core,147.0,0.7079889807162535,Manta Style
7870,81,Chaos Knight,73,Alchemist,E,0.5808080808080808,0.5017341040462427,48.0,0.5873015873015873,Boots of Travel,41.0,0.3407821229050279,Bottle,137.0,0.5399698340874811,Radiance,147.0,0.6569920844327177,Manta Style,235.0,0.7287581699346405,Octarine Core
7871,82,Meepo,73,Alchemist,E,0.59375,0.5517241379310345,48.0,0.631578947368421,Boots of Travel,41.0,0.4583333333333333,Bottle,137.0,0.5983935742971888,Radiance,178.0,0.3333333333333333,Soul Ring,235.0,0.7642276422764228,Octarine Core
7872,83,Treant Protector,73,Alchemist,Q,0.4736842105263158,0.467005076142132,48.0,0.5807860262008734,Boots of Travel,41.0,0.3066666666666666,Bottle,152.0,0.3584905660377358,Shadow Blade,137.0,0.5384615384615384,Radiance,147.0,0.6289308176100629,Manta Style
7873,84,Ogre Magi,73,Alchemist,Q,0.5208333333333334,0.47335907335907335,48.0,0.5373665480427047,Boots of Travel,178.0,0.2087912087912088,Soul Ring,41.0,0.2537878787878788,Bottle,137.0,0.516597510373444,Radiance,112.0,0.6872246696035242,Assault Cuirass
7874,85,Undying,73,Alchemist,E,0.4772727272727273,0.4813529921942758,48.0,0.5380507343124166,Boots of Travel,41.0,0.2972972972972973,Bottle,137.0,0.5217889908256881,Radiance,152.0,0.4330708661417323,Shadow Blade,147.0,0.6122840690978887,Manta Style
7875,86,Rubick,73,Alchemist,E,0.5638629283489096,0.540448674371176,48.0,0.6239583333333333,Boots of Travel,41.0,0.3557312252964427,Bottle,137.0,0.5884543761638734,Radiance,112.0,0.734006734006734,Assault Cuirass,235.0,0.7344827586206897,Octarine Core
7876,87,Disruptor,73,Alchemist,Q,0.5304347826086957,0.49731471535982813,48.0,0.5570247933884298,Boots of Travel,178.0,0.2972972972972973,Soul Ring,41.0,0.3296703296703297,Bottle,137.0,0.5549132947976878,Radiance,235.0,0.7099447513812155,Octarine Core
7877,88,Nyx,73,Alchemist,Q,0.5472972972972973,0.5079069767441861,48.0,0.5636363636363636,Boots of Travel,178.0,0.2948717948717949,Soul Ring,41.0,0.3523316062176166,Bottle,137.0,0.5491400491400491,Radiance,147.0,0.6274131274131274,Manta Style
7878,89,Naga Siren,73,Alchemist,E,0.631578947368421,0.6192307692307693,48.0,0.7011494252873564,Boots of Travel,143.0,0.84375,Skull Basher,41.0,0.4791666666666667,Bottle,137.0,0.6555555555555556,Radiance,235.0,0.79,Octarine Core
7879,90,Keeper of the Light,73,Alchemist,Q,0.6122448979591837,0.49534883720930234,48.0,0.583969465648855,Boots of Travel,41.0,0.2564102564102564,Bottle,137.0,0.5657894736842105,Radiance,112.0,0.6923076923076923,Assault Cuirass,152.0,0.3793103448275862,Shadow Blade
7880,91,Io,73,Alchemist,Q,0.6111111111111112,0.5646551724137931,48.0,0.6275862068965518,Boots of Travel,41.0,0.4680851063829787,Bottle,137.0,0.6086956521739131,Radiance,112.0,0.7341772151898734,Assault Cuirass,143.0,0.6,Skull Basher
7881,92,Visage,73,Alchemist,E,0.5333333333333333,0.5367647058823529,48.0,0.6021505376344086,Boots of Travel,41.0,0.4583333333333333,Bottle,235.0,0.7962962962962963,Octarine Core,112.0,0.7543859649122807,Assault Cuirass,166.0,0.7777777777777778,Maelstrom
7882,93,Slark,73,Alchemist,Q,0.5128865979381443,0.5128972823583602,48.0,0.5857431069266981,Boots of Travel,178.0,0.2660550458715596,Soul Ring,41.0,0.324,Bottle,137.0,0.5640279394644936,Radiance,147.0,0.6659059790050206,Manta Style
7883,94,Medusa,73,Alchemist,Q,0.5343511450381679,0.49649259547934527,48.0,0.5560538116591929,Boots of Travel,178.0,0.2676056338028169,Soul Ring,137.0,0.5457227138643068,Radiance,41.0,0.2612612612612613,Bottle,235.0,0.6987522281639929,Octarine Core
7884,95,Troll Warlord,73,Alchemist,Q,0.5230769230769231,0.4944852941176471,48.0,0.581039755351682,Boots of Travel,41.0,0.3125,Bottle,137.0,0.5601092896174863,Radiance,152.0,0.3947368421052632,Shadow Blade,147.0,0.671957671957672,Manta Style
7885,96,Centaur Warrunner,73,Alchemist,E,0.5603448275862069,0.5212224108658744,48.0,0.5994897959183674,Boots of Travel,41.0,0.3518518518518519,Bottle,137.0,0.5698447893569845,Radiance,147.0,0.6578947368421053,Manta Style,235.0,0.7148760330578512,Octarine Core
7886,97,Magnus,73,Alchemist,Q,0.6275862068965518,0.5846994535519126,48.0,0.6541450777202072,Boots of Travel,235.0,0.7956043956043956,Octarine Core,137.0,0.6384248210023866,Radiance,41.0,0.38,Bottle,147.0,0.7167300380228137,Manta Style
7887,98,Timbersaw,73,Alchemist,E,0.54296875,0.5477497255762898,48.0,0.6121794871794872,Boots of Travel,137.0,0.5963687150837989,Radiance,235.0,0.7416267942583732,Octarine Core,41.0,0.3486842105263158,Bottle,147.0,0.6884875846501128,Manta Style
7888,99,Bristleback,73,Alchemist,Q,0.5804597701149425,0.556795797767564,48.0,0.6335650446871897,Boots of Travel,137.0,0.6061908856405847,Radiance,147.0,0.7095375722543352,Manta Style,235.0,0.761744966442953,Octarine Core,112.0,0.7283333333333334,Assault Cuirass
7889,100,Tusk,73,Alchemist,E,0.5643564356435643,0.5396260017809439,48.0,0.6182572614107884,Boots of Travel,41.0,0.3376068376068376,Bottle,137.0,0.5820543093270366,Radiance,112.0,0.7430555555555556,Assault Cuirass,147.0,0.6623134328358209,Manta Style
7890,101,Skywrath Mage,73,Alchemist,Q,0.5934065934065934,0.5516339869281046,48.0,0.6266924564796905,Boots of Travel,41.0,0.3617021276595745,Bottle,137.0,0.596551724137931,Radiance,147.0,0.6581632653061225,Manta Style,112.0,0.7244897959183674,Assault Cuirass
7891,102,Abaddon,73,Alchemist,E,0.4497354497354497,0.4121004566210046,48.0,0.4972776769509982,Boots of Travel,41.0,0.2139303482587065,Bottle,137.0,0.4740973312401884,Radiance,152.0,0.2336448598130841,Shadow Blade,147.0,0.5714285714285714,Manta Style
7892,103,Elder Titan,73,Alchemist,W,0.5,0.484,48.0,0.5647058823529412,Boots of Travel,137.0,0.5435897435897435,Radiance,41.0,0.3,Bottle,147.0,0.625,Manta Style,112.0,0.6666666666666666,Assault Cuirass
7893,104,Legion Commander,73,Alchemist,E,0.5313304721030043,0.5101543460601138,48.0,0.5811263318112633,Boots of Travel,41.0,0.306841046277666,Bottle,137.0,0.556510067114094,Radiance,112.0,0.7059773828756059,Assault Cuirass,147.0,0.6376811594202898,Manta Style
7894,105,Techies,73,Alchemist,Q,0.6944444444444444,0.571764705882353,48.0,0.6472727272727272,Boots of Travel,119.0,0.95,Shiva's Guard,137.0,0.6357827476038339,Radiance,147.0,0.6919431279620853,Manta Style,235.0,0.7458563535911602,Octarine Core
7895,106,Ember Spirit,73,Alchemist,Q,0.574750830564784,0.5731406415227353,48.0,0.6330275229357798,Boots of Travel,178.0,0.3465909090909091,Soul Ring,137.0,0.6120293847566575,Radiance,112.0,0.7428087986463621,Assault Cuirass,41.0,0.3313373253493014,Bottle
7896,107,Earth Spirit,73,Alchemist,Q,0.5447761194029851,0.5190677966101694,48.0,0.6055045871559633,Boots of Travel,41.0,0.358974358974359,Bottle,137.0,0.5554054054054054,Radiance,147.0,0.6442687747035574,Manta Style,235.0,0.715962441314554,Octarine Core
7897,109,Terrorblade,73,Alchemist,Q,0.5641025641025641,0.5376623376623376,48.0,0.6313725490196078,Boots of Travel,137.0,0.5958904109589042,Radiance,247.0,0.9,Moon Shard,41.0,0.2878787878787879,Bottle,147.0,0.6559139784946236,Manta Style
7898,110,Phoenix,73,Alchemist,Q,0.5597014925373134,0.4691358024691358,48.0,0.5123152709359606,Boots of Travel,137.0,0.5066469719350074,Radiance,41.0,0.2666666666666667,Bottle,147.0,0.5930232558139535,Manta Style,235.0,0.6415094339622641,Octarine Core
7899,111,Oracle,73,Alchemist,E,0.5465116279069767,0.5735294117647058,48.0,0.6373626373626373,Boots of Travel,41.0,0.3835616438356164,Bottle,137.0,0.6114864864864865,Radiance,235.0,0.76875,Octarine Core,112.0,0.7204968944099379,Assault Cuirass
7900,112,Winter Wyvern,73,Alchemist,W,0.6,0.576271186440678,48.0,0.664804469273743,Boots of Travel,235.0,0.803921568627451,Octarine Core,137.0,0.6522842639593909,Radiance,147.0,0.731404958677686,Manta Style,41.0,0.3908045977011494,Bottle
7901,113,Arc Warden,73,Alchemist,E,0.546875,0.5615763546798029,48.0,0.6227106227106227,Boots of Travel,247.0,0.9333333333333333,Moon Shard,41.0,0.5272727272727272,Bottle,137.0,0.6166666666666667,Radiance,235.0,0.725609756097561,Octarine Core
7902,1,Anti-Mage,74,Invoker,W,0.5900962861072903,0.5682165979988228,48.0,0.7010920436817473,Boots of Travel,50.0,0.5136894075403949,Phase Boots,98.0,0.6078500707213579,Orchid Malevolence,92.0,0.6026750590086546,Urn of Shadows,108.0,0.6354321599735581,Aghanim's Scepter
7903,2,Axe,74,Invoker,W,0.6091954022988506,0.5716823141334687,48.0,0.6838509316770186,Boots of Travel,50.0,0.5261793675479524,Phase Boots,98.0,0.6265306122448979,Orchid Malevolence,102.0,0.5601577909270217,Force Staff,108.0,0.6444827586206896,Aghanim's Scepter
7904,3,Bane,74,Invoker,W,0.6067415730337079,0.5674740484429066,48.0,0.7116402116402116,Boots of Travel,50.0,0.524733268671193,Phase Boots,98.0,0.6454545454545455,Orchid Malevolence,36.0,0.5,Magic Wand,108.0,0.6605890603085554,Aghanim's Scepter
7905,4,Bloodseeker,74,Invoker,W,0.5727272727272728,0.5450626959247649,48.0,0.7096092925026399,Boots of Travel,50.0,0.4676313785224676,Phase Boots,98.0,0.5875190258751902,Orchid Malevolence,108.0,0.6357652221612726,Aghanim's Scepter,36.0,0.4891304347826087,Magic Wand
7906,5,Crystal Maiden,74,Invoker,W,0.5303643724696356,0.47965322009907996,48.0,0.6629156010230179,Boots of Travel,50.0,0.4021340446815605,Phase Boots,98.0,0.538563829787234,Orchid Malevolence,108.0,0.581958762886598,Aghanim's Scepter,1.0,0.5525581395348838,Blink Dagger
7907,6,Drow Ranger,74,Invoker,Q,0.5606060606060606,0.5065729134821155,48.0,0.6740088105726872,Boots of Travel,50.0,0.4431171786120592,Phase Boots,98.0,0.5641975308641975,Orchid Malevolence,102.0,0.4766146993318486,Force Staff,108.0,0.6226587482868889,Aghanim's Scepter
7908,7,Earthshaker,74,Invoker,W,0.5220125786163522,0.5018143198513143,48.0,0.6254416961130742,Boots of Travel,50.0,0.4430241051862673,Phase Boots,102.0,0.4713595583160801,Force Staff,98.0,0.540421516200063,Orchid Malevolence,108.0,0.5927127526828051,Aghanim's Scepter
7909,8,Juggernaut,74,Invoker,W,0.5106232294617564,0.4913294797687861,48.0,0.6228831649352498,Boots of Travel,50.0,0.4379508497371317,Phase Boots,98.0,0.5466092572658773,Orchid Malevolence,108.0,0.5914721496587174,Aghanim's Scepter,102.0,0.4513761467889909,Force Staff
7910,9,Mirana,74,Invoker,Q,0.5081967213114754,0.48380883592151197,48.0,0.6307787775364567,Boots of Travel,50.0,0.4205015826637448,Phase Boots,98.0,0.5397623400365631,Orchid Malevolence,102.0,0.4356929212362911,Force Staff,108.0,0.5784807926299322,Aghanim's Scepter
7911,10,Morphling,74,Invoker,W,0.5942492012779552,0.559020559020559,48.0,0.6823204419889503,Boots of Travel,50.0,0.5137568784392196,Phase Boots,98.0,0.6044330775788577,Orchid Malevolence,108.0,0.6474064346684176,Aghanim's Scepter,1.0,0.618663594470046,Blink Dagger
7912,11,Shadow Fiend,74,Invoker,W,0.5489949748743719,0.5332838668645326,48.0,0.67807066741447,Boots of Travel,50.0,0.4688577804828566,Phase Boots,98.0,0.5815629742033384,Orchid Malevolence,102.0,0.5074204946996467,Force Staff,108.0,0.62109375,Aghanim's Scepter
7913,12,Phantom Lancer,74,Invoker,W,0.6158536585365854,0.5633886255924171,48.0,0.6938181818181818,Boots of Travel,50.0,0.4996888612321095,Phase Boots,98.0,0.6189917936694022,Orchid Malevolence,108.0,0.6591853699085619,Aghanim's Scepter,1.0,0.63721657544957,Blink Dagger
7914,13,Puck,74,Invoker,Q,0.582089552238806,0.5638928067700987,48.0,0.6808367071524967,Boots of Travel,50.0,0.5127737226277372,Phase Boots,98.0,0.613880742913001,Orchid Malevolence,108.0,0.6572989851678376,Aghanim's Scepter,1.0,0.6346289752650177,Blink Dagger
7915,14,Pudge,74,Invoker,W,0.5423177083333334,0.5018983336848766,48.0,0.6541718728307649,Boots of Travel,50.0,0.4363920750782065,Phase Boots,98.0,0.5482602712797326,Orchid Malevolence,102.0,0.4656181419166057,Force Staff,108.0,0.6098261409500155,Aghanim's Scepter
7916,15,Razor,74,Invoker,E,0.6086956521739131,0.5542774982027319,48.0,0.7058823529411765,Boots of Travel,50.0,0.4858681022880215,Phase Boots,98.0,0.5797872340425532,Orchid Malevolence,108.0,0.6592517694641051,Aghanim's Scepter,1.0,0.6432865731462926,Blink Dagger
7917,16,Sand King,74,Invoker,W,0.527027027027027,0.5090260753287275,48.0,0.6507566938300349,Boots of Travel,50.0,0.4488536155202822,Phase Boots,98.0,0.5605700712589073,Orchid Malevolence,102.0,0.446584938704028,Force Staff,108.0,0.6054811982154238,Aghanim's Scepter
7918,17,Storm Spirit,74,Invoker,W,0.6191780821917808,0.5727368791828108,48.0,0.6626281453867661,Boots of Travel,50.0,0.5412719891745602,Phase Boots,98.0,0.6190909090909091,Orchid Malevolence,36.0,0.530791788856305,Magic Wand,108.0,0.637762955361724,Aghanim's Scepter
7919,18,Sven,74,Invoker,W,0.4944444444444445,0.47642797767486045,48.0,0.5946100917431193,Boots of Travel,50.0,0.4259727134916624,Phase Boots,98.0,0.5515873015873016,Orchid Malevolence,102.0,0.4426719840478564,Force Staff,108.0,0.5607136956880886,Aghanim's Scepter
